episode,score,avg_score
414,-0.004999999888241291,-0.0044999998807907105
415,-0.004999999888241291,-0.0044999998807907105
416,-0.004999999888241291,-0.0044999998807907105
417,-0.004999999888241291,-0.0044999998807907105
418,-0.004999999888241291,-0.0044999998807907105
419,0.04500000085681677,-0.00399999987334013
420,-0.004999999888241291,-0.00399999987334013
421,-0.004999999888241291,-0.00399999987334013
422,-0.004999999888241291,-0.00399999987334013
423,-0.004999999888241291,-0.00399999987334013
424,-0.004999999888241291,-0.00399999987334013
425,-0.004999999888241291,-0.00399999987334013
426,-0.004999999888241291,-0.00399999987334013
427,-0.004999999888241291,-0.00399999987334013
428,-0.004999999888241291,-0.00399999987334013
429,-0.004999999888241291,-0.00399999987334013
430,-0.004999999888241291,-0.00399999987334013
431,-0.004999999888241291,-0.00399999987334013
432,-0.004999999888241291,-0.00399999987334013
433,-0.004999999888241291,-0.00399999987334013
434,-0.004999999888241291,-0.00399999987334013
435,-0.004999999888241291,-0.00399999987334013
436,-0.004999999888241291,-0.00399999987334013
437,-0.004999999888241291,-0.00399999987334013
438,-0.004999999888241291,-0.00399999987334013
439,-0.004999999888241291,-0.00399999987334013
440,-0.004999999888241291,-0.00399999987334013
441,-0.004999999888241291,-0.00399999987334013
442,-0.004999999888241291,-0.00399999987334013
443,-0.004999999888241291,-0.00399999987334013
444,-0.004999999888241291,-0.00399999987334013
445,-0.004999999888241291,-0.00399999987334013
446,-0.004999999888241291,-0.00399999987334013
447,-0.004999999888241291,-0.00399999987334013
448,-0.004999999888241291,-0.00399999987334013
449,-0.004999999888241291,-0.00399999987334013
450,-0.004999999888241291,-0.00399999987334013
451,-0.004999999888241291,-0.00399999987334013
452,-0.004999999888241291,-0.00399999987334013
453,-0.004999999888241291,-0.00399999987334013
454,-0.004999999888241291,-0.00399999987334013
455,-0.004999999888241291,-0.00399999987334013
456,-0.004999999888241291,-0.00399999987334013
457,-0.004999999888241291,-0.00399999987334013
458,-0.004999999888241291,-0.00399999987334013
459,-0.004999999888241291,-0.00399999987334013
460,-0.004999999888241291,-0.00399999987334013
461,-0.004999999888241291,-0.00399999987334013
462,-0.004999999888241291,-0.00399999987334013
463,-0.004999999888241291,-0.00399999987334013
464,-0.004999999888241291,-0.00399999987334013
465,-0.004999999888241291,-0.00399999987334013
466,-0.004999999888241291,-0.00399999987334013
467,-0.004999999888241291,-0.00399999987334013
468,-0.004999999888241291,-0.00399999987334013
469,-0.004999999888241291,-0.00399999987334013
470,-0.004999999888241291,-0.00399999987334013
471,-0.004999999888241291,-0.00399999987334013
472,-0.004999999888241291,-0.00399999987334013
473,-0.004999999888241291,-0.00399999987334013
474,-0.004999999888241291,-0.00399999987334013
475,-0.004999999888241291,-0.00399999987334013
476,-0.004999999888241291,-0.0044999998807907105
477,-0.004999999888241291,-0.0044999998807907105
478,-0.004999999888241291,-0.0044999998807907105
479,-0.004999999888241291,-0.0044999998807907105
480,-0.004999999888241291,-0.0044999998807907105
481,-0.004999999888241291,-0.0044999998807907105
482,-0.004999999888241291,-0.0044999998807907105
483,-0.004999999888241291,-0.0044999998807907105
484,-0.004999999888241291,-0.0044999998807907105
485,-0.004999999888241291,-0.0044999998807907105
486,-0.004999999888241291,-0.0044999998807907105
487,-0.004999999888241291,-0.0044999998807907105
488,-0.004999999888241291,-0.0044999998807907105
489,-0.004999999888241291,-0.0044999998807907105
490,-0.004999999888241291,-0.0044999998807907105
491,-0.004999999888241291,-0.0044999998807907105
492,-0.004999999888241291,-0.0044999998807907105
493,-0.004999999888241291,-0.0044999998807907105
494,-0.004999999888241291,-0.0044999998807907105
495,-0.004999999888241291,-0.0044999998807907105
496,-0.004999999888241291,-0.0044999998807907105
497,-0.004999999888241291,-0.0044999998807907105
498,-0.004999999888241291,-0.0044999998807907105
499,-0.004999999888241291,-0.0044999998807907105
500,-0.004999999888241291,-0.0044999998807907105
501,-0.004999999888241291,-0.0044999998807907105
502,-0.004999999888241291,-0.0044999998807907105
503,-0.004999999888241291,-0.0044999998807907105
504,-0.004999999888241291,-0.0044999998807907105
505,-0.004999999888241291,-0.0044999998807907105
506,-0.004999999888241291,-0.0044999998807907105
507,-0.004999999888241291,-0.0044999998807907105
508,-0.004999999888241291,-0.0044999998807907105
509,-0.004999999888241291,-0.0044999998807907105
510,-0.004999999888241291,-0.0044999998807907105
511,0.04500000085681677,-0.00399999987334013
512,-0.004999999888241291,-0.00399999987334013
513,-0.004999999888241291,-0.00399999987334013
514,0.04500000085681677,-0.0034999998658895495
515,-0.004999999888241291,-0.0034999998658895495
516,-0.004999999888241291,-0.0034999998658895495
517,-0.004999999888241291,-0.0034999998658895495
518,0.04500000085681677,-0.0029999998584389685
519,0.04500000085681677,-0.0029999998584389685
520,0.04500000085681677,-0.002499999850988388
521,-0.004999999888241291,-0.002499999850988388
522,-0.004999999888241291,-0.002499999850988388
523,-0.009999999776482582,-0.002549999849870801
524,-0.004999999888241291,-0.002549999849870801
525,-0.004999999888241291,-0.002549999849870801
526,-0.004999999888241291,-0.002549999849870801
527,0.04500000085681677,-0.0020499998424202202
528,-0.004999999888241291,-0.0020499998424202202
529,-0.004999999888241291,-0.0020499998424202202
530,-0.004999999888241291,-0.0020499998424202202
531,-0.004999999888241291,-0.0020499998424202202
532,-0.004999999888241291,-0.0020499998424202202
533,-0.004999999888241291,-0.0020499998424202202
534,-0.004999999888241291,-0.0020499998424202202
535,0.04500000085681677,-0.0015499998349696397
536,-0.004999999888241291,-0.0015499998349696397
537,-0.004999999888241291,-0.0015499998349696397
538,-0.004999999888241291,-0.0015499998349696397
539,-0.004999999888241291,-0.0015499998349696397
540,-0.004999999888241291,-0.0015499998349696397
541,-0.004999999888241291,-0.0015499998349696397
542,-0.004999999888241291,-0.0015499998349696397
543,-0.004999999888241291,-0.0015499998349696397
544,-0.004999999888241291,-0.0015499998349696397
545,-0.004999999888241291,-0.0015499998349696397
546,-0.004999999888241291,-0.0015499998349696397
547,0.1450000023469329,-4.999981261789799e-05
548,0.04500000085681677,0.00045000019483268264
549,-0.004999999888241291,0.00045000019483268264
550,-0.004999999888241291,0.00045000019483268264
551,-0.004999999888241291,0.00045000019483268264
552,-0.004999999888241291,0.00045000019483268264
553,-0.004999999888241291,0.00045000019483268264
554,-0.004999999888241291,0.00045000019483268264
555,-0.004999999888241291,0.00045000019483268264
556,-0.004999999888241291,0.00045000019483268264
557,-0.004999999888241291,0.00045000019483268264
558,-0.004999999888241291,0.00045000019483268264
559,-0.004999999888241291,0.00045000019483268264
560,-0.004999999888241291,0.00045000019483268264
561,-0.004999999888241291,0.00045000019483268264
562,-0.004999999888241291,0.00045000019483268264
563,-0.004999999888241291,0.00045000019483268264
564,-0.004999999888241291,0.00045000019483268264
565,-0.004999999888241291,0.00045000019483268264
566,-0.004999999888241291,0.00045000019483268264
567,-0.004999999888241291,0.00045000019483268264
568,-0.004999999888241291,0.00045000019483268264
569,-0.004999999888241291,0.00045000019483268264
570,-0.004999999888241291,0.00045000019483268264
571,-0.004999999888241291,0.00045000019483268264
572,-0.004999999888241291,0.00045000019483268264
573,-0.004999999888241291,0.00045000019483268264
574,-0.004999999888241291,0.00045000019483268264
575,-0.004999999888241291,0.00045000019483268264
576,-0.004999999888241291,0.00045000019483268264
577,-0.004999999888241291,0.00045000019483268264
578,-0.004999999888241291,0.00045000019483268264
579,-0.004999999888241291,0.00045000019483268264
580,-0.004999999888241291,0.00045000019483268264
581,-0.004999999888241291,0.00045000019483268264
582,-0.004999999888241291,0.00045000019483268264
583,-0.004999999888241291,0.00045000019483268264
584,-0.004999999888241291,0.00045000019483268264
585,-0.004999999888241291,0.00045000019483268264
586,-0.004999999888241291,0.00045000019483268264
587,-0.004999999888241291,0.00045000019483268264
588,-0.004999999888241291,0.00045000019483268264
589,-0.004999999888241291,0.00045000019483268264
590,-0.004999999888241291,0.00045000019483268264
591,-0.004999999888241291,0.00045000019483268264
592,-0.004999999888241291,0.00045000019483268264
593,-0.004999999888241291,0.00045000019483268264
594,-0.004999999888241291,0.00045000019483268264
595,-0.004999999888241291,0.00045000019483268264
596,-0.004999999888241291,0.00045000019483268264
597,-0.004999999888241291,0.00045000019483268264
598,-0.004999999888241291,0.00045000019483268264
599,-0.004999999888241291,0.00045000019483268264
600,-0.004999999888241291,0.00045000019483268264
601,-0.004999999888241291,0.00045000019483268264
602,-0.004999999888241291,0.00045000019483268264
603,-0.004999999888241291,0.00045000019483268264
604,-0.004999999888241291,0.00045000019483268264
605,-0.004999999888241291,0.00045000019483268264
606,-0.004999999888241291,0.00045000019483268264
607,-0.004999999888241291,0.00045000019483268264
608,-0.004999999888241291,0.00045000019483268264
609,-0.004999999888241291,0.00045000019483268264
610,-0.004999999888241291,0.00045000019483268264
611,-0.004999999888241291,-4.999981261789799e-05
612,-0.004999999888241291,-4.999981261789799e-05
613,-0.004999999888241291,-4.999981261789799e-05
614,-0.004999999888241291,-0.0005499998200684786
615,-0.004999999888241291,-0.0005499998200684786
616,-0.004999999888241291,-0.0005499998200684786
617,-0.004999999888241291,-0.0005499998200684786
618,-0.004999999888241291,-0.0010499998275190592
619,-0.004999999888241291,-0.0015499998349696397
620,-0.004999999888241291,-0.0020499998424202202
621,-0.004999999888241291,-0.0020499998424202202
622,-0.004999999888241291,-0.0020499998424202202
623,-0.004999999888241291,-0.0019999998435378074
624,-0.004999999888241291,-0.0019999998435378074
